id,name,team_name,team_sigla,is_special,display_order
GHA4,Mohammed Salisu,Ghana,GHA,False,933
GHA5,Alidu Seidu,Ghana,GHA,False,934
GHA6,Alexander Djiku,Ghana,GHA,False,935
GHA7,Gideon Mensah,Ghana,GHA,False,936
GHA8,Caleb Yirenkyi,Ghana,GHA,False,937
GHA9,Abdul Issahaku Fatawu,Ghana,GHA,False,938
GHA10,Thomas Partey,Ghana,GHA,False,939
GHA11,Salis Abdul Samed,Ghana,GHA,False,940
GHA12,Kamaldeen Sulemana,Ghana,GHA,False,941
GHA13,Team Photo,Ghana,GHA,False,942
GHA14,Mohammed Kudus,Ghana,GHA,False,943
GHA15,Inaki Williams,Ghana,GHA,False,944
GHA16,Jordan Ayew,Ghana,GHA,False,945
GHA17,Andrew Ayew,Ghana,GHA,False,946
GHA18,Joseph Paintsil,Ghana,GHA,False,947
GHA19,Osman Bukari,Ghana,GHA,False,948
GHA20,Antoine Semenyo,Ghana,GHA,False,949
PAN1,Team Logo,Panama,PAN,True,950
PAN2,Orlando Mosquera,Panama,PAN,False,951
PAN3,Luis Mejia,Panama,PAN,False,952
PAN4,Fidel Escobar,Panama,PAN,False,953
PAN5,Andres Andrade,Panama,PAN,False,954
PAN6,Michael Amir Murillo,Panama,PAN,False,955
PAN7,Eric Davis,Panama,PAN,False,956
PAN8,Jose Cordoba,Panama,PAN,False,957
PAN9,Cesar Blackman,Panama,PAN,False,958
PAN10,Cristian Martinez,Panama,PAN,False,959
PAN11,Aníbal Godoy,Panama,PAN,False,960
PAN12,Adalberto Carrasquilla,Panama,PAN,False,961
PAN13,Team Photo,Panama,PAN,False,962
PAN14,Édgar Bárcenas,Panama,PAN,False,963
PAN15,Carlos Harvey,Panama,PAN,False,964
PAN16,Ismael Díaz,Panama,PAN,False,965
PAN17,Jose Fajardo,Panama,PAN,False,966
PAN18,Cecilio Waterman,Panama,PAN,False,967
PAN19,Jose Luiz Rodriguez,Panama,PAN,False,968
PAN20,Alberto Quintero,Panama,PAN,False,969
FWC9,Italy 1934,World Cup History,FWC,True,970
FWC10,Uruguay 1950,World Cup History,FWC,True,971
FWC11,West Germany 1954,World Cup History,FWC,True,972
FWC12,Brazil 1962,World Cup History,FWC,True,973
FWC13,West Germany 1974,World Cup History,FWC,True,974
FWC14,Argentina 1986,World Cup History,FWC,True,975
FWC15,Brazil 1994,World Cup History,FWC,True,976
FWC16,Brazil 2002,World Cup History,FWC,True,977
FWC17,Italy 2006,World Cup History,FWC,True,978
FWC18,Germany 2014,World Cup History,FWC,True,979
FWC19,Argentina 2022,World Cup History,FWC,True,980
